"ID","COUNTRY","AFRADMIN2Code","AFRAdminname","AREATYPE","Lat","Long","MM","YY","LoAge","UpAge","Ex","Pf","PfPR2.10","METHOD","Time","Microscopy","Rainy","utm_x","utm_y","Prev"
45377,"Tanzania","TZA012","Mara","Point",-2.143,33.353526,10,2015,5,16,101,38,39.725505427838,"RDT",178,0,1,539.203141397516,9762.90132226914,0.376237623762376
45382,"Tanzania","TZA012","Mara","Point",-2.051027,33.996688,11,2015,0.583333333333333,4.91666666666667,17,4,24.467220758093,"RDT",179,0,0,610.74234752327,9773.03826663924,0.235294117647059
45383,"Tanzania","TZA012","Mara","Point",-2.02527,33.877947,11,2015,0.5,4.16666666666667,15,0,0,"RDT",179,0,0,597.535922091221,9775.89359184018,0
45384,"Tanzania","TZA012","Mara","Point",-2.09346,33.218919,11,2015,0.5,4.91666666666667,30,4,13.9206315727964,"RDT",179,0,0,524.233804272761,9768.38045139824,0.133333333333333
45385,"Tanzania","TZA012","Mara","Point",-2.010726,33.857268,11,2015,1,4.75,24,0,0,"RDT",179,0,0,595.236580358968,9777.50273727321,0
45386,"Tanzania","TZA012","Mara","Point",-1.769215,34.093911,10,2015,5,16,55,14,26.8743783396724,"RDT",178,0,1,621.577009009,9804.18911168294,0.254545454545455
45396,"Tanzania","TZA012","Mara","Point",-1.668856,34.055116,10,2015,5,16,79,62,82.8723462513749,"RDT",178,0,1,617.266956277976,9815.28741930801,0.784810126582278
45397,"Tanzania","TZA012","Mara","Point",-1.808887,33.381846,10,2015,5,16,84,42,52.7983857360951,"RDT",178,0,1,542.361227809475,9799.83511131561,0.5
45398,"Tanzania","TZA012","Mara","Point",-1.85529,33.476193,10,2015,5,16,90,26,30.5069072783158,"RDT",178,0,1,552.854782406078,9794.70294968491,0.288888888888889
45401,"Tanzania","TZA012","Mara","Point",-1.80693,33.436277,11,2015,1,4.5,10,1,10.2436565383838,"RDT",179,0,0,548.416029203127,9800.05008302724,0.1
45402,"Tanzania","TZA012","Mara","Point",-1.702519,33.585981,10,2015,0.583333333333333,4.83333333333333,30,3,10.3983088644679,"RDT",178,0,1,565.072556030563,9811.58783608608,0.1
45403,"Tanzania","TZA012","Mara","Point",-1.799206,34.143533,10,2015,0.5,4.83333333333333,18,7,40.6131554288112,"RDT",178,0,1,627.095790606904,9800.86983946027,0.388888888888889
45404,"Tanzania","TZA012","Mara","Point",-1.713962,33.796311,10,2015,0.583333333333333,4.75,25,14,58.2305296410203,"RDT",178,0,1,588.470989360652,9810.31438168201,0.56
45405,"Tanzania","TZA012","Mara","Point",-1.62245,33.872855,10,2015,5,16,94,72,80.8871269476977,"RDT",178,0,1,596.991140049529,9820.42778883264,0.765957446808511
45407,"Tanzania","TZA012","Mara","Point",-1.538203,33.798618,10,2015,5,16,55,4,7.6768852860282,"RDT",178,0,1,588.735340224374,9829.74495859718,0.0727272727272727
45409,"Tanzania","TZA012","Mara","Point",-1.508791,33.803954,10,2015,5,16,78,1,1.35163867484404,"RDT",178,0,1,589.330240985644,9832.99632138962,0.0128205128205128
45410,"Tanzania","TZA012","Mara","Point",-1.504125,33.809676,9,2015,0.75,4.58333333333333,12,0,0,"RDT",177,0,1,589.967075029596,9833.51192614543,0
45411,"Tanzania","TZA012","Mara","Point",-1.531703,33.796397,9,2015,0.75,4.83333333333333,22,0,0,"RDT",177,0,1,588.488498784895,9830.46364454281,0
45412,"Tanzania","TZA012","Mara","Point",-1.497314,33.777449,10,2015,0.833333333333333,4.91666666666667,25,3,12.3212675293537,"RDT",178,0,1,586.381700988402,9834.26620329861,0.12
45413,"Tanzania","TZA012","Mara","Point",-1.979411,34.920305,10,2015,5,16,82,27,34.7730168457923,"RDT",178,0,1,713.509590113144,9780.86562229969,0.329268292682927
45421,"Tanzania","TZA012","Mara","Point",-1.570799,34.410731,10,2015,5,16,99,39,41.5945682828958,"RDT",178,0,1,656.843289187662,9826.10532787917,0.393939393939394
45423,"Tanzania","TZA012","Mara","Point",-1.862917,34.676106,10,2015,5,16,104,19,19.2925301479692,"RDT",178,0,1,686.348133257358,9793.77819978489,0.182692307692308
45426,"Tanzania","TZA012","Mara","Point",-1.903127,34.322692,10,2015,5,16,113,83,77.5608286463238,"RDT",178,0,1,647.020588686431,9789.3655945479,0.734513274336283
45428,"Tanzania","TZA012","Mara","Point",-2.124253,34.66129,12,2015,1.08333333333333,4.41666666666667,13,1,7.84310056605162,"RDT",180,0,0,684.670243389276,9764.87879328004,0.0769230769230769
45429,"Tanzania","TZA012","Mara","Point",-1.627655,34.599284,12,2015,0.5,4.91666666666667,32,11,35.903324341541,"RDT",180,0,0,677.821788433919,9819.80274823279,0.34375
45430,"Tanzania","TZA012","Mara","Point",-1.346723,34.363109,10,2015,5,16,84,0,0,"RDT",178,0,1,651.558912068788,9850.8857173312,0
45433,"Tanzania","TZA012","Mara","Point",-1.403931,33.993696,10,2015,5,16,64,16,26.3991928680476,"RDT",178,0,1,610.44698238859,9844.58077967246,0.25
45456,"Tanzania","TZA012","Mara","Point",-1.050529,34.097633,10,2015,5,16,91,10,11.6050851847937,"RDT",178,0,1,622.028618747717,9883.64852094266,0.10989010989011
45458,"Tanzania","TZA012","Mara","Point",-1.447659,33.914176,10,2015,5,16,54,5,9.77826103832484,"RDT",178,0,1,601.596731062926,9839.74999492492,0.0925925925925926
45459,"Tanzania","TZA012","Mara","Point",-1.25957,34.397294,10,2015,5,16,54,42,82.1331688510696,"RDT",178,0,1,655.368761118746,9860.52050031875,0.777777777777778
45465,"Tanzania","TZA012","Mara","Point",-1.237352,33.923851,10,2015,5,16,96,50,54.9947985827167,"RDT",178,0,1,602.682051208545,9863.00034031509,0.520833333333333
45474,"Tanzania","TZA012","Mara","Point",-1.401875,34.712194,10,2015,5,16,88,10,11.9957932392408,"RDT",178,0,1,690.407470873706,9844.76182019594,0.113636363636364
45479,"Tanzania","TZA012","Mara","Point",-1.421677,34.504691,10,2015,5,16,96,61,67.0961885934297,"RDT",178,0,1,667.310866652912,9842.58799665148,0.635416666666667
45486,"Tanzania","TZA012","Mara","Point",-1.261,34.369183,9,2015,0.5,4.58333333333333,23,11,49.9492729277459,"RDT",177,0,1,652.240054718242,9860.36404328191,0.478260869565217
45487,"Tanzania","TZA012","Mara","Point",-1.429925,34.762784,9,2015,0.666666666666667,4.66666666666667,20,1,5.16336075263482,"RDT",177,0,1,696.03616972931,9841.65545595824,0.05
45488,"Tanzania","TZA012","Mara","Point",-1.344074,34.407788,9,2015,0.916666666666667,4.83333333333333,15,0,0,"RDT",177,0,1,656.531478958685,9851.17580128343,0
45489,"Tanzania","TZA012","Mara","Point",-1.497471,34.5086,9,2015,0.5,4.83333333333333,36,3,8.69908934744142,"RDT",177,0,1,667.74028511943,9834.20636802243,0.0833333333333333
45490,"Tanzania","TZA012","Mara","Point",-1.381592,34.576353,9,2015,0.916666666666667,4.83333333333333,23,0,0,"RDT",177,0,1,675.289537428356,9847.01542996509,0
45491,"Tanzania","TZA012","Mara","Point",-1.219,33.999455,11,2015,0.5,4.75,20,11,57.436964478905,"RDT",179,0,0,611.095980394709,9865.02626031123,0.55
45492,"Tanzania","TZA012","Mara","Point",-1.217325,34.24502,10,2015,1.08333333333333,4.5,17,5,29.9955250517005,"RDT",178,0,1,638.424004045195,9865.20005481509,0.294117647058824
45493,"Tanzania","TZA012","Mara","Point",-1.460481,33.994683,11,2015,0.5,4.83333333333333,18,2,11.6022668247388,"RDT",179,0,0,610.554092034043,9838.32863478432,0.111111111111111
45500,"Tanzania","TZA001","Mbeya","Point",-8.60372,33.52306,5,2015,5,16,113,0,0,"RDT",173,0,0,557.447317047858,9048.62132177037,0
45503,"Tanzania","TZA001","Mbeya","Point",-8.43343,33.03416,5,2015,5,16,64,7,11.5522867990576,"RDT",173,0,0,503.647332872989,9067.48862714658,0.109375
45504,"Tanzania","TZA001","Mbeya","Point",-8.57364,33.06271,5,2015,5,16,118,8,7.15946110581454,"RDT",173,0,0,506.787992074698,9051.98589095609,0.0677966101694915
45505,"Tanzania","TZA001","Mbeya","Point",-8.06512,32.68481,5,2015,5,16,137,50,38.5428215873494,"RDT",173,0,0,465.153866734174,9108.19711268433,0.364963503649635
45514,"Tanzania","TZA001","Mbeya","Point",-8.04757,33.21929,5,2015,5,16,44,11,26.3991928680476,"RDT",173,0,0,524.052399379729,9110.14441943119,0.25
45521,"Tanzania","TZA001","Mbeya","Point",-8.046694,33.219542,11,2015,0.583333333333333,4.83333333333333,15,0,0,"RDT",179,0,0,524.080221995863,9110.24125810231,0
45522,"Tanzania","TZA001","Mbeya","Point",-8.445961,33.008562,11,2015,0.583333333333333,4.5,11,0,0,"RDT",179,0,0,500.829130293363,9066.10329404865,0
45523,"Tanzania","TZA001","Mbeya","Point",-8.227237,33.264655,11,2015,0.583333333333333,4.25,13,0,0,"RDT",179,0,0,529.038682383329,9090.2767125864,0
45530,"Tanzania","TZA001","Mbeya","Point",-9.52841,33.38755,5,2015,5,16,99,0,0,"RDT",173,0,0,542.425689140678,8946.39531538865,0
45535,"Tanzania","TZA001","Mbeya","Point",-9.50584,33.49638,5,2015,5,16,56,5,9.4297916924666,"RDT",173,0,0,554.375165483353,8948.87573666056,0.0892857142857143
45542,"Tanzania","TZA001","Mbeya","Point",-9.522775,33.523967,10,2015,1.33333333333333,4.83333333333333,7,0,0,"RDT",178,0,1,557.400692333906,8946.99868548282,0
45543,"Tanzania","TZA001","Mbeya","Point",-9.58797,33.71217,5,2015,5,16,84,66,82.9673833456999,"RDT",173,0,0,578.045121469197,8939.75257253882,0.785714285714286
45547,"Tanzania","TZA001","Mbeya","Point",-9.62416,33.87786,5,2015,5,16,72,5,7.32841594017001,"RDT",173,0,0,596.220105327195,8935.70849239178,0.0694444444444444
45548,"Tanzania","TZA001","Mbeya","Point",-9.60588,33.91831,5,2015,5,16,78,6,8.12039172621147,"RDT",173,0,0,600.664726700008,8937.71835350009,0.0769230769230769
45552,"Tanzania","TZA001","Mbeya","Point",-9.473875,33.890297,11,2015,0.5,4.58333333333333,14,0,0,"RDT",179,0,0,597.627861205937,8952.32409313878,0
45553,"Tanzania","TZA001","Mbeya","Point",-9.607482,33.862968,11,2015,0.916666666666667,4.58333333333333,7,0,0,"RDT",179,0,0,594.590427945429,8937.5569594752,0
45559,"Tanzania","TZA001","Mbeya","Point",-8.7061,34.06284,5,2015,5,16,80,0,0,"RDT",173,0,0,616.821338204728,9037.17666214502,0
45560,"Tanzania","TZA001","Mbeya","Point",-8.86853,34.035,5,2015,5,16,108,0,0,"RDT",173,0,0,613.708437892967,9019.2229843217,0
45561,"Tanzania","TZA001","Mbeya","Point",-8.61852,34.47815,5,2015,5,16,93,1,1.14044513189966,"RDT",173,0,0,662.560219719517,9046.70966557015,0.010752688172043
45562,"Tanzania","TZA001","Mbeya","Point",-8.777,33.64188,5,2015,5,16,120,5,4.40338537039033,"RDT",173,0,0,570.49104285567,9029.4413631612,0.0416666666666667
45563,"Tanzania","TZA001","Mbeya","Point",-8.61852,34.34602,5,2015,5,16,101,1,1.04540803757469,"RDT",173,0,0,648.016321625065,9046.76340773205,0.0099009900990099
45564,"Tanzania","TZA001","Mbeya","Point",-8.771441,33.810699,12,2015,0.5,4.91666666666667,15,0,0,"RDT",180,0,0,589.062921559249,9030.02012939655,0
45567,"Tanzania","TZA001","Mbeya","Point",-8.67085,33.0516,5,2015,5,16,74,3,4.27666924462373,"RDT",173,0,0,505.563846359577,9041.23796692082,0.0405405405405405
45571,"Tanzania","TZA001","Mbeya","Point",-8.90885,33.62942,5,2015,5,16,62,0,0,"RDT",173,0,0,569.095805004198,9014.86457187849,0
45574,"Tanzania","TZA001","Mbeya","Point",-8.99186,33.452672,11,2015,0.666666666666667,3.41666666666667,10,0,0,"RDT",179,0,0,549.649339990435,9005.71450365239,0
45575,"Tanzania","TZA001","Mbeya","Point",-8.797746,33.503419,11,2015,0.5,4.75,12,0,0,"RDT",179,0,0,555.25732048605,9027.17069612865,0
45579,"Tanzania","TZA001","Mbeya","Point",-8.91024,33.53174,5,2015,5,16,69,0,0,"RDT",173,0,0,558.354641442341,9014.72773750714,0
45581,"Tanzania","TZA001","Mbeya","Point",-8.84377,33.47308,5,2015,5,16,55,0,0,"RDT",173,0,0,551.913830069832,9022.08614747349,0
45591,"Tanzania","TZA001","Mbeya","Point",-8.94557,33.49506,5,2015,5,16,99,0,0,"RDT",173,0,0,554.316108859581,9010.82684508412,0
45592,"Tanzania","TZA001","Mbeya","Point",-8.89423,33.53414,5,2015,5,16,80,0,0,"RDT",173,0,0,558.621098301224,9016.49761528579,0
45593,"Tanzania","TZA001","Mbeya","Point",-8.8923,33.456683,9,2015,0.5,4.83333333333333,19,0,0,"RDT",177,0,1,550.103926159593,9016.72240711168,0
45594,"Tanzania","TZA001","Mbeya","Point",-9.08507,32.3322,5,2015,5,16,86,54,66.3042128073883,"RDT",173,0,0,426.492469075326,8995.37161434416,0.627906976744186
45595,"Tanzania","TZA001","Mbeya","Point",-8.56151,32.31275,5,2015,5,16,79,0,0,"RDT",173,0,0,424.248183514907,9053.26005732056,0
45604,"Tanzania","TZA001","Mbeya","Point",-9.1493,33.16091,5,2015,5,16,70,0,0,"RDT",173,0,0,517.567714668801,8988.33339730353,0
45605,"Tanzania","TZA001","Mbeya","Point",-8.90033,32.75518,5,2015,5,16,122,0,0,"RDT",173,0,0,472.966634797203,9015.8565958669,0
45606,"Tanzania","TZA001","Mbeya","Point",-9.07723,32.76567,5,2015,5,16,59,0,0,"RDT",173,0,0,474.132602462288,8996.29771910645,0
45607,"Tanzania","TZA001","Mbeya","Point",-9.30383,32.76543,5,2015,5,16,79,0,0,"RDT",173,0,0,474.122613487836,8971.24253539456,0
45608,"Tanzania","TZA001","Mbeya","Point",-8.94267,33.07622,5,2015,5,16,109,0,0,"RDT",173,0,0,508.266547618756,9011.18320085871,0
45609,"Tanzania","TZA001","Mbeya","Point",-8.892716,32.725995,10,2015,0.5,4.91666666666667,20,0,0,"RDT",178,0,1,469.756866929117,9016.69621648059,0
45610,"Tanzania","TZA001","Mbeya","Point",-8.933396,33.082291,10,2015,0.583333333333333,4.58333333333333,14,0,0,"RDT",178,0,1,508.934252943836,9012.20846248967,0
45611,"Tanzania","TZA001","Mbeya","Point",-9.223772,32.873811,9,2015,0.833333333333333,4,10,0,0,"RDT",177,0,1,486.023495744134,8980.10059583482,0
45612,"Tanzania","TZA001","Mbeya","Point",-9.127607,32.941136,9,2015,0.833333333333333,4.91666666666667,10,0,0,"RDT",177,0,1,493.418039742005,8990.73538847868,0
45613,"Tanzania","TZA001","Mbeya","Point",-8.562752,32.396496,10,2015,0.5,4.66666666666667,18,0,0,"RDT",178,0,1,433.465788427066,9053.13818961413,0
45614,"Tanzania","TZA001","Mbeya","Point",-9.253999,32.843002,10,2015,1,4.58333333333333,6,0,0,"RDT",178,0,1,482.64030167205,8976.75706064382,0
45617,"Tanzania","TZA001","Mbeya","Point",-9.21143,33.51509,5,2015,5,16,168,2,1.25660158051906,"RDT",173,0,0,556.47665748698,8981.42695738523,0.0119047619047619
45619,"Tanzania","TZA001","Mbeya","Point",-9.18138,33.82658,5,2015,5,16,88,1,1.20380319478297,"RDT",173,0,0,590.707862481366,8984.68572585467,0.0113636363636364
45621,"Tanzania","TZA001","Mbeya","Point",-9.37501,33.74012,5,2015,5,16,120,23,20.2429010912189,"RDT",173,0,0,581.162838863252,8963.29514891207,0.191666666666667
45622,"Tanzania","TZA001","Mbeya","Point",-9.42195,33.84713,5,2015,5,16,79,48,64.1605983465028,"RDT",173,0,0,592.902372658376,8958.07790731286,0.607594936708861
45623,"Tanzania","TZA001","Mbeya","Point",-9.2884,33.6466,5,2015,5,16,58,1,1.81626446932166,"RDT",173,0,0,570.910022785447,8972.89245036721,0.0172413793103448
45629,"Tanzania","TZA001","Mbeya","Point",-9.329726,33.895632,11,2015,1.33333333333333,4.58333333333333,7,2,28.9459692790743,"RDT",179,0,0,598.254329951397,8968.26306243395,0.285714285714286
45630,"Tanzania","TZA001","Mbeya","Point",-9.188313,33.515829,12,2015,1.33333333333333,4,12,0,0,"RDT",180,0,0,556.561529884678,8983.98296736109,0
45633,"Tanzania","TZA002","Morogoro","Point",-8.753303,35.904026,10,2015,5,16,80,35,46.1985875190832,"RDT",178,0,1,819.464242871898,9030.88816792579,0.4375
45665,"Tanzania","TZA002","Morogoro","Point",-8.06764,36.605937,10,2015,5,16,126,53,44.4140020812032,"RDT",178,0,1,897.495876228893,9106.17364370042,0.420634920634921
45700,"Tanzania","TZA002","Morogoro","Point",-8.227303,36.183348,10,2015,5,16,66,31,49.5988035604878,"RDT",178,0,1,850.710119380085,9088.88288709531,0.46969696969697
45701,"Tanzania","TZA002","Morogoro","Point",-7.813293,36.873655,10,2015,5,16,144,5,3.66420797008501,"RDT",178,0,1,927.321628569253,9134.08584745526,0.0347222222222222
45710,"Tanzania","TZA002","Morogoro","Point",-9.201365,35.793269,10,2015,5,16,68,20,31.0560104899712,"RDT",178,0,1,806.888639455642,8981.38286546203,0.294117647058824
45711,"Tanzania","TZA002","Morogoro","Point",-7.923026,36.886219,11,2015,0.916666666666667,4.66666666666667,10,1,10.2975683539729,"RDT",179,0,0,928.596937288644,9121.91367935475,0.1
45712,"Tanzania","TZA002","Morogoro","Point",-8.153827,36.689657,11,2015,0.75,4.75,6,0,0,"RDT",179,0,0,906.652594295218,9096.54268628679,0
45713,"Tanzania","TZA002","Morogoro","Point",-8.262547,36.357891,11,2015,1.08333333333333,4.83333333333333,7,0,0,"RDT",179,0,0,869.933660760434,9084.82218697155,0
45714,"Tanzania","TZA002","Morogoro","Point",-9.007751,35.695524,11,2015,0.916666666666667,4.83333333333333,10,4,41.1902734158915,"RDT",179,0,0,796.297688213738,9002.8956060953,0.4
45725,"Tanzania","TZA002","Morogoro","Point",-6.140932,36.915562,10,2015,5,16,84,0,0,"RDT",178,0,1,933.494091881477,9319.35748927197,0
45735,"Tanzania","TZA002","Morogoro","Point",-7.367198,36.756117,10,2015,5,16,55,11,21.1193542944381,"RDT",178,0,1,914.762418555243,9183.62717775369,0.2
45736,"Tanzania","TZA002","Morogoro","Point",-6.316868,36.881842,10,2015,5,16,96,0,0,"RDT",178,0,1,929.61071613428,9299.89035323322,0
45739,"Tanzania","TZA002","Morogoro","Point",-6.868258,37.052768,10,2015,5,16,120,54,47.5185471624856,"RDT",178,0,1,948.065520216196,9238.63661137742,0.45
45740,"Tanzania","TZA002","Morogoro","Point",-6.793278,36.989077,10,2015,5,16,60,3,5.27983857360951,"RDT",178,0,1,941.079902372094,9247.00517107004,0.05
45743,"Tanzania","TZA002","Morogoro","Point",-6.318184,37.309875,10,2015,5,16,108,16,15.6388818550314,"RDT",178,0,1,977.076817387607,9299.37030901536,0.148148148148148
45744,"Tanzania","TZA002","Morogoro","Point",-6.77589,36.656726,10,2015,5,16,96,34,37.4023764554498,"RDT",178,0,1,904.285177095941,9249.22242826932,0.354166666666667
45746,"Tanzania","TZA002","Morogoro","Point",-6.014154,37.119496,12,2015,0.833333333333333,4.16666666666667,18,0,0,"RDT",180,0,0,956.222242307765,9333.23893730554,0
45747,"Tanzania","TZA002","Morogoro","Point",-6.145564,36.875366,12,2015,1.75,4.83333333333333,7,0,0,"RDT",180,0,0,929.032360241446,9318.87673719985,0
45748,"Tanzania","TZA002","Morogoro","Point",-6.196768,37.118191,12,2015,0.5,4.91666666666667,13,0,0,"RDT",180,0,0,955.922373383119,9312.99997388653,0
45749,"Tanzania","TZA002","Morogoro","Point",-6.954994,37.068893,11,2015,0.5,4.91666666666667,16,4,26.107711126775,"RDT",179,0,0,949.769326041715,9229.00847708252,0.25
45750,"Tanzania","TZA002","Morogoro","Point",-7.316194,36.754157,12,2015,1.66666666666667,4.91666666666667,9,2,22.3433502699797,"RDT",180,0,0,914.593026561969,9189.27976700846,0.222222222222222
45751,"Tanzania","TZA002","Morogoro","Point",-6.940194,36.822107,11,2015,0.583333333333333,4.83333333333333,18,6,34.6575634452715,"RDT",179,0,0,922.455453864707,9230.87660648714,0.333333333333333
45754,"Tanzania","TZA002","Morogoro","Point",-7.097104,36.885261,10,2015,5,16,85,1,1.24604190337184,"RDT",178,0,1,929.303755352697,9213.43305506165,0.0117647058823529
45756,"Tanzania","TZA002","Morogoro","Point",-7.395058,37.735054,10,2015,5,16,128,21,17.3284301985864,"RDT",178,0,1,1023.07177331048,9179.50496719181,0.1640625
45768,"Tanzania","TZA002","Morogoro","Point",-6.900476,37.841564,10,2015,5,16,130,62,50.3591003150875,"RDT",178,0,1,1035.44584038787,9234.24882147447,0.476923076923077
45771,"Tanzania","TZA002","Morogoro","Point",-6.770268,37.827267,10,2015,5,16,66,15,24.0021461556289,"RDT",178,0,1,1034.00593095552,9248.71042865403,0.227272727272727
45772,"Tanzania","TZA002","Morogoro","Point",-6.705495,37.934215,10,2015,5,16,55,2,3.84372248158774,"RDT",178,0,1,1045.9405558577,9255.77810767249,0.0363636363636364
45775,"Tanzania","TZA002","Morogoro","Point",-6.806248,38.057429,10,2015,5,16,62,12,20.4329752798688,"RDT",178,0,1,1059.49414736095,9244.45701921763,0.193548387096774
45778,"Tanzania","TZA002","Morogoro","Point",-7.24574,38.048318,11,2015,0.5,4,9,3,35.3899611308581,"RDT",179,0,0,1057.95620377383,9195.69365920501,0.333333333333333
45779,"Tanzania","TZA002","Morogoro","Point",-7.101532,37.893291,12,2015,0.75,4.58333333333333,15,6,41.4516563120602,"RDT",180,0,0,1040.94841201466,9211.88245129401,0.4
45780,"Tanzania","TZA002","Morogoro","Point",-7.007108,37.785251,12,2015,0.916666666666667,4.25,10,6,61.7854101238372,"RDT",180,0,0,1029.08244937983,9222.48277852794,0.6
45787,"Tanzania","TZA002","Morogoro","Point",-6.764442,37.643574,10,2015,5,16,141,1,0.749737077452558,"RDT",178,0,1,1013.64264494582,9249.55560932331,0.00709219858156028
45788,"Tanzania","TZA002","Morogoro","Point",-6.802906,37.732625,10,2015,5,16,55,5,9.59874652682211,"RDT",178,0,1,1023.47510986759,9245.19351081329,0.0909090909090909
45791,"Tanzania","TZA002","Morogoro","Point",-6.814322,37.653213,10,2015,5,16,111,2,1.90074188649943,"RDT",178,0,1,1014.65812673891,9244.01296597267,0.018018018018018
45793,"Tanzania","TZA002","Morogoro","Point",-6.771863,37.741053,12,2015,0.583333333333333,4.58333333333333,7,0,0,"RDT",180,0,0,1024.4433843547,9248.62787042785,0
45794,"Tanzania","TZA002","Morogoro","Point",-6.811839,37.687302,11,2015,0.916666666666667,4.5,10,1,10.2975683539729,"RDT",179,0,0,1018.44019452242,9244.25173063573,0.1
45795,"Tanzania","TZA002","Morogoro","Point",-6.791463,37.676954,12,2015,1.08333333333333,4.8,20,0,0,"RDT",180,0,0,1017.31481162997,9246.52294450253,0
45796,"Tanzania","TZA002","Morogoro","Point",-7.020964,37.628187,10,2015,5,16,90,0,0,"RDT",178,0,1,1011.66009779803,9221.12090782308,0
45807,"Tanzania","TZA002","Morogoro","Point",-6.280396,37.537917,10,2015,5,16,113,10,9.34531427528882,"RDT",178,0,1,1002.41284940631,9303.34535094949,0.0884955752212389
45809,"Tanzania","TZA002","Morogoro","Point",-6.88133,37.388475,10,2015,5,16,77,19,26.0612831993366,"RDT",178,0,1,985.245070920506,9236.85888844472,0.246753246753247
45811,"Tanzania","TZA002","Morogoro","Point",-6.213769,37.7772,10,2015,5,16,79,22,29.408700855005,"RDT",178,0,1,1029.03711644656,9310.49969452092,0.278481012658228
45813,"Tanzania","TZA002","Morogoro","Point",-6.014227,37.532633,11,2015,1.58333333333333,4.25,5,2,40.446269891352,"RDT",179,0,0,1002.07718213101,9332.86723368433,0.4
45814,"Tanzania","TZA002","Morogoro","Point",-6.939022,37.613255,12,2015,0.583333333333333,4.16666666666667,9,1,11.7088831845221,"RDT",180,0,0,1010.09460755533,9230.22531911504,0.111111111111111
45846,"Tanzania","TZA002","Morogoro","Point",-8.587408,36.432964,10,2015,5,16,102,63,65.2165660612247,"RDT",178,0,1,877.899992206854,9048.77116884839,0.617647058823529
45863,"Tanzania","TZA002","Morogoro","Point",-8.887055,36.308478,10,2015,5,16,82,43,55.3749469600166,"RDT",178,0,1,863.886044915808,9015.70786841947,0.524390243902439
45906,"Tanzania","TZA002","Morogoro","Point",-9.112936,36.710036,11,2015,1.33333333333333,4.91666666666667,17,12,71.5189349460922,"RDT",179,0,0,907.867679757022,8990.26321688061,0.705882352941177
45907,"Tanzania","TZA002","Morogoro","Point",-8.70893,36.71291,10,2015,5,16,55,16,30.7181008212602,"RDT",178,0,1,908.634219371444,9035.01993512698,0.290909090909091
45944,"Tanzania","TZA013","Mtwara","Point",-10.619807,38.690938,11,2015,0.75,4.66666666666667,9,1,11.5131975406747,"RDT",179,0,0,1123.40920284209,8820.01588987952,0.111111111111111
45945,"Tanzania","TZA013","Mtwara","Point",-10.452093,39.117106,11,2015,1,4.83333333333333,7,1,14.6381851933505,"RDT",179,0,0,1170.62863362621,8837.76782633159,0.142857142857143
45946,"Tanzania","TZA013","Mtwara","Point",-11.022154,39.067048,11,2015,1.5,4.5,9,2,22.40910134352,"RDT",179,0,0,1163.86508078807,8774.50510684994,0.222222222222222
45947,"Tanzania","TZA013","Mtwara","Point",-10.921834,38.117584,11,2015,0.75,4.08333333333333,9,0,0,"RDT",179,0,0,1059.8629817397,8787.59125588721,0
45948,"Tanzania","TZA013","Mtwara","Point",-11.142623,38.584472,11,2015,0.916666666666667,3.91666666666667,6,1,17.1660464460728,"RDT",179,0,0,1110.6370548113,8762.15799937597,0.166666666666667
45949,"Tanzania","TZA013","Mtwara","Point",-10.710143,39.013787,10,2015,0.666666666666667,4.5,8,4,52.2115382143014,"RDT",178,0,1,1158.7050384455,8809.30417377138,0.5
45950,"Tanzania","TZA013","Mtwara","Point",-10.719482,38.797246,10,2015,2.5,3.66666666666667,3,0,0,"RDT",178,0,1,1134.88556078925,8808.72415866471,0
45962,"Tanzania","TZA013","Mtwara","Point",-10.592642,40.044964,10,2015,1.08333333333333,3.08333333333333,8,0,0,"RDT",178,0,1,1272.46744648915,8819.97553855424,0
45963,"Tanzania","TZA013","Mtwara","Point",-10.250986,40.003298,10,2015,1.5,4.75,7,0,0,"RDT",178,0,1,1268.72241426596,8858.12590256893,0
45964,"Tanzania","TZA013","Mtwara","Point",-10.449244,40.317138,10,2015,0.666666666666667,4.41666666666667,11,3,28.47617294208,"RDT",178,0,1,1302.84019237047,8835.25937586748,0.272727272727273
45978,"Tanzania","TZA013","Mtwara","Point",-10.301151,40.171748,10,2015,1,4.5,15,1,6.83251891110204,"RDT",178,0,1,1287.18012005348,8852.12630512824,0.0666666666666667
46011,"Tanzania","TZA013","Mtwara","Point",-10.943172,39.25377,11,2015,0.833333333333333,4.41666666666667,7,1,14.8086042174835,"RDT",179,0,0,1184.55823089585,8782.86442263153,0.142857142857143
46012,"Tanzania","TZA013","Mtwara","Point",-10.970124,39.438394,11,2015,0.583333333333333,3.66666666666667,11,1,9.5799953327908,"RDT",179,0,0,1204.78542936215,8779.43783682609,0.0909090909090909
46013,"Tanzania","TZA013","Mtwara","Point",-10.732482,39.337576,11,2015,1.83333333333333,4.91666666666667,8,0,0,"RDT",179,0,0,1194.25779171259,8806.10351093303,0
46014,"Tanzania","TZA013","Mtwara","Point",-10.604165,39.260898,11,2015,0.583333333333333,3.5,11,1,9.84486642232599,"RDT",179,0,0,1186.11489927494,8820.54585510744,0.0909090909090909
46050,"Tanzania","TZA013","Mtwara","Point",-10.760342,39.629024,11,2015,1.25,4.75,11,2,18.4192412143357,"RDT",179,0,0,1226.25390806048,8802.32457790988,0.181818181818182
